Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
60	768	743	1267	1200	1377	1101	2066	1061	2066	1377	1267	1200	1101	1061	768	743	9583	3,4	0
60	2	4	1	3	2	4	4	1711	1711	4	4	4	3	2	2	1	1731	1	0
60	44	49	77	79	79	70	3270	250	3270	250	79	79	77	70	49	44	3918	1	0
60	21	25	33	39	34	43	1665	356	1665	356	43	39	34	33	25	21	2216	1,4	0
60	15	22	37	37	33	27	1611	90	1611	90	37	37	33	27	22	15	1872	1,2	0
60	14	14	24	21	24	208	1414	24	1414	208	24	24	24	21	14	14	1743	1,1	0
60	43	48	86	100	685	1229	101	50	1229	685	101	100	86	50	48	43	2342	1,1	0
60	12	22	26	29	24	718	1011	83	1011	718	83	29	26	24	22	12	1925	1,1	0
60	1266	1458	1081	594	501	389	361	231	1458	1266	1081	594	501	389	361	231	5881	6,1	0
60	92	110	188	191	213	193	530	3191	3191	530	213	193	191	188	110	92	4708	818,6	0
60	7	8	10	11	22	1682	0	12	1682	22	12	11	10	8	7	0	1752	51,7	1
60	4	3	5	1	1173	2428	0	3	2428	1173	5	4	3	3	1	0	3617	19,7	1
60	2	1	4	6	2	1	1737	955	1737	955	6	4	2	2	1	1	2708	8,1	1
60	0	0	352	2784	3289	1942	21	7	3289	2784	1942	352	21	7	0	0	8395	38,1	0
58	0	809	4191	105	1	2	4	3	4191	809	105	4	3	2	1	0	5115	54,6	0
60	4	3	4	4	3	0	61	1758	1758	61	4	4	4	3	3	0	1837	2,6	1
60	0	2859	431	3	8	8	7	4	2859	431	8	8	7	4	3	0	3320	2,2	1
60	0	40	2897	292	0	0	1	0	2897	292	40	1	0	0	0	0	3230	9,8	1
60	0	3332	883	0	0	2	5	4	3332	883	5	4	2	0	0	0	4226	2,5	1
60	309	84	1072	851	1124	137	4	4	1124	1072	851	309	137	84	4	4	3585	8,5	0
57	0	1556	1730	0	0	0	0	0	1730	1556	0	0	0	0	0	0	3286	41,9	0
60	0	2	1	1	246	1397	2462	19	2462	1397	246	19	2	1	1	0	4128	1,8	1
60	3	2	0	0	1852	350	0	4	1852	350	4	3	2	0	0	0	2211	2,6	1
60	0	0	0	2	2648	336	0	1	2648	336	2	1	0	0	0	0	2987	2,2	1
60	2	0	0	135	2590	82	0	4	2590	135	82	4	2	0	0	0	2813	3,8	1
60	0	0	2260	2890	0	0	0	3	2890	2260	3	0	0	0	0	0	5153	1,7	1
60	0	0	0	0	1863	3175	114	0	3175	1863	114	0	0	0	0	0	5152	8,5	1
60	0	0	0	0	1438	2701	8	0	2701	1438	8	0	0	0	0	0	4147	7,7	1
60	0	0	0	0	1351	2558	0	0	2558	1351	0	0	0	0	0	0	3909	5	1
60	1	0	1	0	0	191	2856	0	2856	191	1	1	0	0	0	0	3049	2,6	1
57	0	0	13	522	2261	68	0	0	2261	522	68	13	0	0	0	0	2864	39,5	1
60	0	0	0	0	0	25	4213	589	4213	589	25	0	0	0	0	0	4827	13,8	1
61	79	338	1413	2780	568	134	34	9	2780	1413	568	338	134	79	34	9	5355	32,8	0
57	0	0	0	1	1702	1925	13	0	1925	1702	13	1	0	0	0	0	3641	4,7	1
57	30	1777	138	0	0	0	2	2	1777	138	30	2	2	0	0	0	1949	9,2	1
61	4	0	0	143	2648	0	0	1	2648	143	4	1	0	0	0	0	2796	3,9	1
61	5	4	5	2	0	0	56	1714	1714	56	5	5	4	2	0	0	1786	52,3	1
57	0	2403	0	3	1	1	2	6	2403	6	3	2	1	1	0	0	2416	5,3	1
57	0	0	0	1	2371	1142	0	0	2371	1142	1	0	0	0	0	0	3514	23,4	1
57	3	1	0	440	1329	0	0	2	1329	440	3	2	1	0	0	0	1775	4,6	1
57	0	0	1271	1208	0	0	0	0	1271	1208	0	0	0	0	0	0	2479	69,2	1
60	5	0	0	0	1908	0	0	0	1908	5	0	0	0	0	0	0	1913	16,5	1
60	0	0	0	0	0	157	2343	0	2343	157	0	0	0	0	0	0	2500	124,9	1
57	0	0	0	0	2267	74	0	0	2267	74	0	0	0	0	0	0	2341	59	1
58	0	0	972	1951	0	0	0	0	1951	972	0	0	0	0	0	0	2923	101,9	1
59	1970	1887	1830	1798	1783	1870	1967	1988	1988	1970	1967	1887	1870	1830	1798	1783	15093	47,7	0
58	78	294	580	1154	2035	1396	2593	1454	2593	2035	1454	1396	1154	580	294	78	9584	5,2	0
58	0	63	3404	1602	0	0	0	0	3404	1602	63	0	0	0	0	0	5069	11,1	1
58	45	80	154	291	815	1671	1461	2774	2774	1671	1461	815	291	154	80	45	7291	61,3	0
58	0	0	0	0	1657	0	0	0	1657	0	0	0	0	0	0	0	1657	58	1
57	1673	0	0	8	10	14	2	8	1673	14	10	8	8	2	0	0	1715	8,9	1
59	0	0	0	1056	2434	0	0	0	2434	1056	0	0	0	0	0	0	3490	47,4	1
57	508	670	690	1276	1885	1187	758	577	1885	1276	1187	758	690	670	577	508	7551	19,1	0
57	880	1343	1898	1283	967	442	299	114	1898	1343	1283	967	880	442	299	114	7226	28,1	0
59	0	3	703	1791	3758	294	11	0	3758	1791	703	294	11	3	0	0	6560	14,3	0
57	0	0	2550	684	0	0	0	0	2550	684	0	0	0	0	0	0	3234	13,8	1
58	0	0	1902	0	0	0	0	6	1902	6	0	0	0	0	0	0	1908	1,4	1
58	0	0	0	897	1931	9	0	0	1931	897	9	0	0	0	0	0	2837	75,4	1
58	0	0	0	2562	1713	35	0	0	2562	1713	35	0	0	0	0	0	4310	17,1	1
59	312	593	2071	362	191	44	26	10	2071	593	362	312	191	44	26	10	3609	4,5	0
59	2	0	0	0	1588	0	0	0	1588	2	0	0	0	0	0	0	1590	16,8	1
59	5	15	48	123	389	2356	722	215	2356	722	389	215	123	48	15	5	3873	19,7	0
61	0	0	32	372	2045	2163	128	0	2163	2045	372	128	32	0	0	0	4740	463,7	1
61	26	30	41	47	51	42	1215	46	1215	51	47	46	42	41	30	26	1498	1,3	0
61	18	20	38	34	37	11	1620	9	1620	38	37	34	20	18	11	9	1787	1,5	0
61	23	24	42	45	57	151	1531	50	1531	151	57	50	45	42	24	23	1923	1	0
61	64	71	122	173	837	1626	129	72	1626	837	173	129	122	72	71	64	3094	1,3	0
61	37	44	73	82	327	468	1616	74	1616	468	327	82	74	73	44	37	2721	2	0
61	39	51	66	65	475	996	944	75	996	944	475	75	66	65	51	39	2711	1,1	0
61	162	186	686	3145	626	230	196	122	3145	686	626	230	196	186	162	122	5353	2,2	0
61	37	43	109	1204	17	0	0	0	1204	109	43	37	17	0	0	0	1410	730,6	0
62	3	5	3	2	122	2409	1	3	2409	122	5	3	3	3	2	1	2548	362	0
60	0	66	1144	2857	138	3	4	3	2857	1144	138	66	4	3	3	0	4215	144,4	0
61	3	3	5	1	2	414	4530	2	4530	414	5	3	3	2	2	1	4960	4,2	1
61	2	1	2	6	253	2068	344	1	2068	344	253	6	2	2	1	1	2677	52,6	1
61	1	5	4	3	2	156	2656	2036	2656	2036	156	5	4	3	2	1	4863	13,2	1
61	2	3	2	0	1059	1593	7	4	1593	1059	7	4	3	2	2	0	2670	22,5	1
58	2446	1157	35	16	11	8	5	8	2446	1157	35	16	11	8	8	5	3686	65,1	1
61	0	0	154	4487	74	0	0	1	4487	154	74	1	0	0	0	0	4716	68	1
58	0	0	3066	1211	0	0	0	0	3066	1211	0	0	0	0	0	0	4277	30,9	1
61	35	290	827	2275	1847	513	163	28	2275	1847	827	513	290	163	35	28	5978	13,5	0
58	0	29	482	2379	367	0	0	0	2379	482	367	29	0	0	0	0	3257	18,2	1
62	0	0	19	127	1868	2672	90	0	2672	1868	127	90	19	0	0	0	4776	3,7	1
61	29	174	600	1520	2340	2380	999	155	2380	2340	1520	999	600	174	155	29	8197	1,4	0
61	0	0	0	2849	1477	0	0	1	2849	1477	1	0	0	0	0	0	4327	5,2	1
61	9	44	127	309	501	1646	515	117	1646	515	501	309	127	117	44	9	3268	2,7	0
61	1144	1465	1648	586	572	240	173	56	1648	1465	1144	586	572	240	173	56	5884	3,8	0
58	0	0	0	1843	582	0	0	1	1843	582	1	0	0	0	0	0	2426	20,3	1
61	12	35	134	431	995	1398	1632	534	1632	1398	995	534	431	134	35	12	5171	9,7	0
61	0	0	0	0	230	2543	0	0	2543	230	0	0	0	0	0	0	2773	4,4	1
61	0	0	0	0	2816	104	0	0	2816	104	0	0	0	0	0	0	2920	1,3	1
61	0	0	0	81	2985	15	0	0	2985	81	15	0	0	0	0	0	3081	8,5	1
58	1	0	0	248	1783	2111	29	0	2111	1783	248	29	1	0	0	0	4172	16,7	1
61	0	0	0	0	2453	0	0	0	2453	0	0	0	0	0	0	0	2453	2,8	1
61	1	0	0	0	89	3601	0	0	3601	89	1	0	0	0	0	0	3691	22,2	1
58	0	0	0	0	16	1713	871	0	1713	871	16	0	0	0	0	0	2600	8,6	1
58	0	0	1678	1831	81	0	1	4	1831	1678	81	4	1	0	0	0	3595	2,9	1
58	0	0	0	2220	1673	0	0	0	2220	1673	0	0	0	0	0	0	3893	8,5	1
60	1	5	0	3000	11	0	0	2	3000	11	5	2	1	0	0	0	3019	2,6	1
60	0	0	40	2960	275	0	0	0	2960	275	40	0	0	0	0	0	3275	25,9	1
58	0	0	0	2059	1837	67	0	0	2059	1837	67	0	0	0	0	0	3963	10,7	1
58	0	0	1681	0	0	0	6	5	1681	6	5	0	0	0	0	0	1692	19,8	1
59	0	1107	3525	0	0	0	1	0	3525	1107	1	0	0	0	0	0	4633	2,5	1
59	0	0	0	2116	2067	156	0	0	2116	2067	156	0	0	0	0	0	4339	16,2	1
58	7	10	136	1198	2391	715	10	0	2391	1198	715	136	10	10	7	0	4467	117,1	0
60	517	969	1109	1413	2037	2147	1410	920	2147	2037	1413	1410	1109	969	920	517	10522	8,2	0
60	0	0	32	2867	97	0	0	0	2867	97	32	0	0	0	0	0	2996	18,3	1
60	0	0	0	0	214	2464	16	0	2464	214	16	0	0	0	0	0	2694	2,9	1
60	8	7	63	1841	960	38	0	0	1841	960	63	38	8	7	0	0	2917	1,5	1
59	0	0	0	0	94	1752	1074	0	1752	1074	94	0	0	0	0	0	2920	12,2	1
58	9	3182	1892	109	5	0	1	1	3182	1892	109	9	5	1	1	0	5199	4	1
57	0	0	0	0	2150	2349	0	6	2349	2150	6	0	0	0	0	0	4505	2,1	1
57	28	120	220	430	2903	1079	385	111	2903	1079	430	385	220	120	111	28	5276	14,4	0
57	715	830	703	2963	1300	823	702	545	2963	1300	830	823	715	703	702	545	8581	2,1	0
57	480	1128	1483	1561	1906	1141	654	189	1906	1561	1483	1141	1128	654	480	189	8542	18,2	0
56	0	0	3629	0	0	0	0	5	3629	5	0	0	0	0	0	0	3634	23,9	1
59	88	175	252	426	2239	464	302	109	2239	464	426	302	252	175	109	88	4055	22,6	0
55	23	67	136	255	401	1846	608	350	1846	608	401	350	255	136	67	23	3686	15,8	0
55	374	596	714	849	991	1889	1707	1599	1889	1707	1599	991	849	714	596	374	8719	1,7	0
55	33	171	717	1740	855	1663	383	56	1740	1663	855	717	383	171	56	33	5618	4,5	0
55	7	3	3	9	43	220	589	2410	2410	589	220	43	9	7	3	3	3284	1,3	0
59	369	626	1701	764	277	177	143	81	1701	764	626	369	277	177	143	81	4138	58,2	0
55	2199	2665	2650	2704	2654	2369	1957	1681	2704	2665	2654	2650	2369	2199	1957	1681	18879	2	0
55	1065	1943	2199	3232	1784	1061	623	223	3232	2199	1943	1784	1065	1061	623	223	12130	5,9	0
56	7	18	81	348	1323	2321	3110	1467	3110	2321	1467	1323	348	81	18	7	8675	3,6	0
56	609	1322	1539	2118	1684	1609	1081	409	2118	1684	1609	1539	1322	1081	609	409	10371	4,3	0
56	305	346	251	225	245	237	1314	2472	2472	1314	346	305	251	245	237	225	5395	2,4	0
56	22	25	44	70	319	850	1322	1738	1738	1322	850	319	70	44	25	22	4390	5	0
56	487	871	907	1849	849	404	239	66	1849	907	871	849	487	404	239	66	5672	22,1	0
56	14	74	135	175	360	895	765	1808	1808	895	765	360	175	135	74	14	4226	25	0
59	0	0	0	1132	1270	0	0	0	1270	1132	0	0	0	0	0	0	2402	9,8	1
59	0	0	0	18	1961	0	0	0	1961	18	0	0	0	0	0	0	1979	16	1
56	14	39	95	152	401	900	1126	1354	1354	1126	900	401	152	95	39	14	4081	2,5	0
56	507	724	696	1989	573	412	333	186	1989	724	696	573	507	412	333	186	5420	3,8	0
56	278	852	1542	1989	2539	1359	653	137	2539	1989	1542	1359	852	653	278	137	9349	2,8	0
56	209	383	632	897	2324	1128	759	357	2324	1128	897	759	632	383	357	209	6689	2,4	0
57	22	234	811	2093	2546	2293	852	106	2546	2293	2093	852	811	234	106	22	8957	2,7	0
59	0	0	6	1740	2326	175	0	0	2326	1740	175	6	0	0	0	0	4247	11,2	1
57	1156	2029	2674	1754	1298	475	267	71	2674	2029	1754	1298	1156	475	267	71	9724	4,3	0
57	46	184	353	676	988	1794	1226	608	1794	1226	988	676	608	353	184	46	5875	1,3	0
57	0	0	0	0	0	0	652	2897	2897	652	0	0	0	0	0	0	3549	11,4	1
60	0	74	1976	944	3	0	0	0	1976	944	74	3	0	0	0	0	2997	6,5	1
60	0	562	3264	628	51	0	0	0	3264	628	562	51	0	0	0	0	4505	3,7	1
57	7	6	13	7	19	1	3054	0	3054	19	13	7	7	6	1	0	3107	11,7	1
60	0	0	0	1241	0	0	0	0	1241	0	0	0	0	0	0	0	1241	8,5	1
59	0	0	422	2533	2321	134	2	0	2533	2321	422	134	2	0	0	0	5412	1,2	0
57	0	0	0	4405	3894	0	0	0	4405	3894	0	0	0	0	0	0	8299	3,2	1
59	17	51	251	577	1074	872	1649	1729	1729	1649	1074	872	577	251	51	17	6220	11,8	0
57	0	0	2312	461	0	0	0	0	2312	461	0	0	0	0	0	0	2773	9	1
57	0	0	0	0	2747	0	0	0	2747	0	0	0	0	0	0	0	2747	8,9	1
58	0	0	0	2495	564	0	0	2	2495	564	2	0	0	0	0	0	3061	1,8	1
58	0	0	66	2061	1221	13	0	0	2061	1221	66	13	0	0	0	0	3361	7,2	1
56	0	0	0	0	0	2496	1490	0	2496	1490	0	0	0	0	0	0	3986	5,8	1
57	2299	1993	1685	1575	1025	493	269	113	2299	1993	1685	1575	1025	493	269	113	9452	5,3	0
56	0	0	1672	2714	0	0	0	0	2714	1672	0	0	0	0	0	0	4386	5	1
57	0	0	0	0	1282	0	0	0	1282	0	0	0	0	0	0	0	1282	9,7	1
56	156	534	888	1334	2422	2010	1283	425	2422	2010	1334	1283	888	534	425	156	9052	4,1	0
56	8	17	112	441	1156	1500	1062	160	1500	1156	1062	441	160	112	17	8	4456	4,1	0
57	248	1495	1084	1040	136	28	16	7	1495	1084	1040	248	136	28	16	7	4054	1,4	1
57	1267	1821	1563	1535	1470	944	614	247	1821	1563	1535	1470	1267	944	614	247	9461	1,2	0
57	0	0	0	2053	350	0	0	0	2053	350	0	0	0	0	0	0	2403	1,4	1
57	313	407	2391	682	202	97	68	28	2391	682	407	313	202	97	68	28	4188	2	0
58	13	26	78	213	322	662	960	1270	1270	960	662	322	213	78	26	13	3544	1	0
58	866	1072	1589	742	522	281	178	68	1589	1072	866	742	522	281	178	68	5318	2	0
57	12	51	106	231	560	1447	703	508	1447	703	560	508	231	106	51	12	3618	3,6	0
58	0	119	2531	680	0	0	0	0	2531	680	119	0	0	0	0	0	3330	1,1	1
58	0	0	0	0	507	1649	0	0	1649	507	0	0	0	0	0	0	2156	1,4	1
58	0	1	4	0	0	0	1464	648	1464	648	4	1	0	0	0	0	2117	5,8	1
58	15	148	996	1550	662	57	13	9	1550	996	662	148	57	15	13	9	3450	2,4	0
59	0	0	0	0	1864	787	0	0	1864	787	0	0	0	0	0	0	2651	4	1
58	0	0	0	0	727	4300	1	0	4300	727	1	0	0	0	0	0	5028	1,5	1
58	0	0	0	0	1925	1016	0	0	1925	1016	0	0	0	0	0	0	2941	6,6	1
58	0	0	0	37	2700	866	0	0	2700	866	37	0	0	0	0	0	3603	3,2	1
57	2	2	1	1	0	2476	45	0	2476	45	2	2	1	1	0	0	2527	3,2	1
58	0	606	1372	14	0	0	0	0	1372	606	14	0	0	0	0	0	1992	23,2	1
56	0	0	0	0	2937	698	0	0	2937	698	0	0	0	0	0	0	3635	1,2	1
56	0	0	0	0	0	385	2567	120	2567	385	120	0	0	0	0	0	3072	5,7	1
56	211	823	1524	2501	2748	924	438	78	2748	2501	1524	924	823	438	211	78	9247	5,3	0
56	0	0	600	2979	70	0	0	0	2979	600	70	0	0	0	0	0	3649	785,8	1
59	918	1429	1964	1540	1432	1313	1015	616	1964	1540	1432	1429	1313	1015	918	616	10227	4,2	0
59	366	386	612	562	504	366	321	180	612	562	504	386	366	366	321	180	3297	11,9	0
59	775	1256	2330	1613	1069	898	808	574	2330	1613	1256	1069	898	808	775	574	9323	75,4	0
64	13	22	38	15	243	2518	685	8	2518	685	243	38	22	15	13	8	3542	5,7	0
64	0	0	0	4551	28	4	25	3	4551	28	25	4	3	0	0	0	4611	14,9	1
64	0	72	2129	1590	431	0	1	0	2129	1590	431	72	1	0	0	0	4223	540,6	1
61	60	3263	1261	12	1	0	1	1	3263	1261	60	12	1	1	1	0	4599	37,8	0
61	3	2	2	2295	2167	1	1	2	2295	2167	3	2	2	2	1	1	4473	90,2	1
60	1	2	2	1	1495	2422	2	0	2422	1495	2	2	2	1	1	0	3925	23,4	1
60	1	4	6	6	18	856	1735	0	1735	856	18	6	6	4	1	0	2626	9,3	1
60	3	3	1	0	2191	1863	0	0	2191	1863	3	3	1	0	0	0	4061	37,7	1
60	3	6	9	9	7	861	3363	2	3363	861	9	9	7	6	3	2	4260	9,6	1
60	1	1	3	2702	750	55	3	3	2702	750	55	3	3	3	1	1	3518	42,8	1
59	3	2	1199	3287	6	3	1	4	3287	1199	6	4	3	3	2	1	4505	37,7	1
60	3	1	620	1312	4	5	4	3	1312	620	5	4	4	3	3	1	1952	3,6	1
60	3	4	4	4	3	123	2210	2666	2666	2210	123	4	4	4	3	3	5017	13,7	1
59	0	109	884	2157	64	0	0	0	2157	884	109	64	0	0	0	0	3214	29,3	1
60	0	723	2827	2809	241	1	1	1	2827	2809	723	241	1	1	1	0	6603	3,2	1
60	4	4	4	0	1544	2409	33	2	2409	1544	33	4	4	4	2	0	4000	102,4	1
59	0	0	0	418	2636	1476	0	0	2636	1476	418	0	0	0	0	0	4530	14	1
59	117	3097	1145	2	0	0	0	0	3097	1145	117	2	0	0	0	0	4361	25,1	1
58	0	127	2077	1214	17	0	0	0	2077	1214	127	17	0	0	0	0	3435	13,6	1
58	414	2695	2082	194	10	0	0	0	2695	2082	414	194	10	0	0	0	5395	3,8	0
58	0	0	81	1007	2497	848	0	0	2497	1007	848	81	0	0	0	0	4433	51,5	0
59	271	465	3009	253	106	19	8	6	3009	465	271	253	106	19	8	6	4137	4,8	0
59	1489	1857	2029	2141	2133	1836	1512	1357	2141	2133	2029	1857	1836	1512	1489	1357	14354	128,8	0
59	218	1251	1201	0	213	136	95	57	1251	1201	218	213	136	95	57	0	3171	325,2	0
59	810	1001	1131	1168	1243	1122	1245	1138	1245	1243	1168	1138	1131	1122	1001	810	8858	60,7	0
58	408	1234	1823	845	2303	1172	576	122	2303	1823	1234	1172	845	576	408	122	8483	73,2	0
58	479	611	600	550	518	481	420	363	611	600	550	518	481	479	420	363	4022	15	0
58	1861	2198	2103	1986	1868	1756	1540	1314	2198	2103	1986	1868	1861	1756	1540	1314	14626	999,4	0
61	0	1202	0	0	0	3	0	0	1202	3	0	0	0	0	0	0	1205	65,1	0
60	931	1041	2048	2042	1910	1484	1356	812	2048	2042	1910	1484	1356	1041	931	812	11624	1,4	0
60	433	533	1326	1228	898	534	449	275	1326	1228	898	534	533	449	433	275	5676	10,6	0
61	1141	1414	2828	2731	2456	1582	1387	858	2828	2731	2456	1582	1414	1387	1141	858	14397	5,1	0
61	659	812	1607	1597	1462	942	842	502	1607	1597	1462	942	842	812	659	502	8423	2,1	0
61	982	1173	1880	1589	1307	891	798	512	1880	1589	1307	1173	982	891	798	512	9132	1,4	0
61	823	950	1520	1219	946	660	562	359	1520	1219	950	946	823	660	562	359	7039	12,4	0
61	433	369	540	603	577	304	269	149	603	577	540	433	369	304	269	149	3244	11,2	0
62	967	1140	2061	2075	2173	1506	1304	821	2173	2075	2061	1506	1304	1140	967	821	12047	7,3	0
62	1116	1278	2302	2192	2054	1266	1120	694	2302	2192	2054	1278	1266	1120	1116	694	12022	2,9	0
62	365	581	641	130	2046	242	262	182	2046	641	581	365	262	242	182	130	4449	20,7	0
62	2344	34	15	7	8	17	6	1	2344	34	17	15	8	7	6	1	2432	16,3	0
61	20	1325	0	8	9	9	7	5	1325	20	9	9	8	7	5	0	1383	1,9	0
62	829	1899	99	78	119	126	88	34	1899	829	126	119	99	88	78	34	3272	33,1	0
65	941	1000	1627	1511	1415	1100	953	627	1627	1511	1415	1100	1000	953	941	627	9174	731,3	0
60	1	0	13	1952	1732	0	1	0	1952	1732	13	1	1	0	0	0	3699	26,8	1
61	3	3	3	5	8	207	2413	0	2413	207	8	5	3	3	3	0	2642	31,7	1
60	1	1	1	0	464	1463	1	1	1463	464	1	1	1	1	1	0	1932	10,7	1
60	3	2	2	2	348	2705	1	0	2705	348	3	2	2	2	1	0	3063	2	1
59	4	3	7	1227	3185	310	1	1	3185	1227	310	7	4	3	1	1	4738	19	1
60	2	3	4	0	1531	2098	0	3	2098	1531	4	3	3	2	0	0	3641	19,1	1
59	1	3	0	46	1095	1162	0	1	1162	1095	46	3	1	1	0	0	2308	46,2	1
60	0	0	2481	1718	0	0	1	1	2481	1718	1	1	0	0	0	0	4201	5,1	1
60	4	8	10	17	89	1273	3278	2843	3278	2843	1273	89	17	10	8	4	7522	19,8	1
60	1	0	2	0	3158	3364	0	0	3364	3158	2	1	0	0	0	0	6525	2,6	1
60	3	4	6	9	0	0	1465	0	1465	9	6	4	3	0	0	0	1487	3	1
60	0	0	610	2622	1372	35	0	0	2622	1372	610	35	0	0	0	0	4639	5,2	1
60	0	0	0	2693	1919	0	0	1	2693	1919	1	0	0	0	0	0	4613	3	1
60	3	4	2	1	0	0	2105	0	2105	4	3	2	1	0	0	0	2115	28,8	1
59	14	2340	123	0	0	0	1	1	2340	123	14	1	1	0	0	0	2479	37,5	1
60	0	0	0	3574	3403	0	0	0	3574	3403	0	0	0	0	0	0	6977	4,2	1
60	0	0	0	0	2015	2394	0	0	2394	2015	0	0	0	0	0	0	4409	6,2	1
60	0	0	3692	3962	0	0	0	0	3962	3692	0	0	0	0	0	0	7654	16,2	1
58	0	0	3856	663	0	0	0	0	3856	663	0	0	0	0	0	0	4519	2,3	1
58	0	0	0	43	2111	1072	1	0	2111	1072	43	1	0	0	0	0	3227	111,6	1
60	0	0	1788	2419	144	0	0	0	2419	1788	144	0	0	0	0	0	4351	3,4	1
60	0	377	1239	0	0	0	1	0	1239	377	1	0	0	0	0	0	1617	4,8	1
60	0	0	0	1419	2642	0	0	0	2642	1419	0	0	0	0	0	0	4061	2,5	1
60	0	0	0	0	1829	3518	132	0	3518	1829	132	0	0	0	0	0	5479	4,1	1
60	0	0	3894	0	0	0	4	7	3894	7	4	0	0	0	0	0	3905	18,4	1
59	0	0	0	565	2611	44	0	0	2611	565	44	0	0	0	0	0	3220	3,7	1
59	0	0	0	0	208	2431	0	0	2431	208	0	0	0	0	0	0	2639	10,5	1
59	0	0	0	2280	83	0	3	2	2280	83	3	2	0	0	0	0	2368	47,4	1
58	0	0	0	0	2312	0	0	0	2312	0	0	0	0	0	0	0	2312	11,9	1
57	0	0	3	1638	0	0	0	0	1638	3	0	0	0	0	0	0	1641	35,7	1
58	3	0	2219	15	4	5	4	4	2219	15	5	4	4	4	3	0	2254	36,1	1
58	16	9	41	0	23	26	0	1221	1221	41	26	23	16	9	0	0	1336	23,7	0
58	294	894	1287	1938	3068	2498	3129	3573	3573	3129	3068	2498	1938	1287	894	294	16681	20,8	0
58	16	43	150	342	565	891	991	1013	1013	991	891	565	342	150	43	16	4011	36,6	0
59	71	209	315	590	839	1008	1101	654	1101	1008	839	654	590	315	209	71	4787	6,2	0
59	0	0	0	4228	0	0	0	0	4228	0	0	0	0	0	0	0	4228	18,5	1
59	3208	748	42	30	20	17	16	11	3208	748	42	30	20	17	16	11	4092	2,4	1
59	0	0	0	0	0	2705	0	0	2705	0	0	0	0	0	0	0	2705	8,9	1
58	1270	1529	1657	587	408	250	195	116	1657	1529	1270	587	408	250	195	116	6012	14,4	0
58	0	0	0	0	353	2831	0	0	2831	353	0	0	0	0	0	0	3184	13,6	1
58	0	459	2621	19	0	0	0	0	2621	459	19	0	0	0	0	0	3099	5,9	1
58	2	0	0	0	0	19	1967	92	1967	92	19	2	0	0	0	0	2080	4,4	1
58	3	0	0	0	0	2939	0	0	2939	3	0	0	0	0	0	0	2942	4,2	1
58	4	0	6	2	1765	2310	376	0	2310	1765	376	6	4	2	0	0	4463	4,5	1
58	194	452	572	845	1293	1742	2434	2671	2671	2434	1742	1293	845	572	452	194	10203	5,2	0
58	0	0	620	1428	0	0	0	0	1428	620	0	0	0	0	0	0	2048	93	1
58	521	1348	1948	2517	1648	1518	1031	320	2517	1948	1648	1518	1348	1031	521	320	10851	3,2	0
58	287	648	559	3007	468	129	58	17	3007	648	559	468	287	129	58	17	5173	9,7	0
58	132	257	351	480	585	1125	820	679	1125	820	679	585	480	351	257	132	4429	6,2	0
58	197	911	2565	1006	196	23	11	4	2565	1006	911	197	196	23	11	4	4913	3,3	0
58	0	0	0	0	0	1663	366	0	1663	366	0	0	0	0	0	0	2029	40,6	1
57	718	883	1012	517	359	190	148	82	1012	883	718	517	359	190	148	82	3909	13,6	0
58	185	366	468	635	854	1398	1402	1252	1402	1398	1252	854	635	468	366	185	6560	11,5	0
59	20	27	26	35	490	2099	2525	718	2525	2099	718	490	35	27	26	20	5940	9,3	0
60	0	0	0	0	0	933	2255	193	2255	933	193	0	0	0	0	0	3381	14,3	1
59	0	0	0	3766	0	0	0	0	3766	0	0	0	0	0	0	0	3766	14,7	1
59	0	0	0	1726	323	0	0	0	1726	323	0	0	0	0	0	0	2049	38,2	1
58	311	762	1071	2293	1442	774	377	92	2293	1442	1071	774	762	377	311	92	7122	23,1	0
59	0	0	0	0	2034	2228	180	0	2228	2034	180	0	0	0	0	0	4442	30,9	1
60	0	0	2404	281	0	0	0	0	2404	281	0	0	0	0	0	0	2685	3	1
60	0	0	105	0	742	3464	670	0	3464	742	670	105	0	0	0	0	4981	2,1	1
60	0	0	0	3083	238	0	0	0	3083	238	0	0	0	0	0	0	3321	3,6	1
60	1546	167	0	0	0	0	1	8	1546	167	8	1	0	0	0	0	1722	11,2	0
60	2	7	116	229	357	1170	307	99	1170	357	307	229	116	99	7	2	2287	5,5	1
58	27	193	497	1053	2143	508	198	23	2143	1053	508	497	198	193	27	23	4642	3,2	0
60	0	0	88	101	73	1338	0	0	1338	101	88	73	0	0	0	0	1600	36,4	1
59	198	387	528	598	1330	814	586	252	1330	814	598	586	528	387	252	198	4693	10,9	0
59	230	893	1873	906	310	33	17	9	1873	906	893	310	230	33	17	9	4271	5,1	1
58	0	0	0	2896	0	0	0	0	2896	0	0	0	0	0	0	0	2896	7,8	1
58	0	0	1	0	0	0	2940	0	2940	1	0	0	0	0	0	0	2941	8	1
58	0	0	0	887	3916	578	0	0	3916	887	578	0	0	0	0	0	5381	2,5	1
58	0	0	3735	1573	0	0	0	0	3735	1573	0	0	0	0	0	0	5308	17,4	1
59	0	0	1	1196	2428	203	14	9	2428	1196	203	14	9	1	0	0	3851	9,6	1
60	0	2139	185	0	3	21	18	15	2139	185	21	18	15	3	0	0	2381	2,3	1
