Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
57	0	2	2	1	0	344	1857	0	1857	344	2	2	1	0	0	0	2206	2,3	0
65	0	3090	1919	0	2	3	4	4	3090	1919	4	4	3	2	0	0	5022	1,8	0
57	2	1	2	1	0	655	1857	0	1857	655	2	2	1	1	0	0	2518	3,3	0
65	53	2415	1118	0	2	2	2	2	2415	1118	53	2	2	2	2	0	3594	3,5	0
57	3	4	4	3	0	344	2015	0	2015	344	4	4	3	3	0	0	2373	1,3	0
65	0	3207	1627	0	3	5	5	4	3207	1627	5	5	4	3	0	0	4851	4,2	0
57	1	1	1	2	0	322	1883	0	1883	322	2	1	1	1	0	0	2210	4,5	0
65	0	3202	1625	0	3	5	5	4	3202	1625	5	5	4	3	0	0	4844	4	0
57	3	3	3	1	0	805	1839	3	1839	805	3	3	3	3	1	0	2657	1,7	0
57	1	2	2	0	0	499	1838	0	1838	499	2	2	1	0	0	0	2342	1,2	0
57	2	3	2	1	0	363	1977	0	1977	363	3	2	2	1	0	0	2348	9,7	0
65	16	2113	848	2	3	4	3	3	2113	848	16	4	3	3	3	2	2992	5	0
65	0	2109	872	0	2	4	3	3	2109	872	4	3	3	2	0	0	2993	3,8	0
65	11	2131	864	0	2	4	2	2	2131	864	11	4	2	2	2	0	3016	5,1	0
57	2	2	2	0	0	868	1853	4	1853	868	4	2	2	2	0	0	2731	6,6	0
65	71	2012	789	0	3	3	2	1	2012	789	71	3	3	2	1	0	2881	5,6	0
57	1	1	1	750	2062	92	2	2	2062	750	92	2	2	1	1	1	2911	3,3	0
57	2	1	1	1	0	331	1997	0	1997	331	2	1	1	1	0	0	2333	9,1	0
65	0	3120	2099	0	4	4	5	4	3120	2099	5	4	4	4	0	0	5236	2,5	0
65	44	2171	706	0	1	3	2	2	2171	706	44	3	2	2	1	0	2929	5,2	0
65	23	3063	2153	0	4	7	6	3	3063	2153	23	7	6	4	3	0	5259	111,5	0
57	2	2	2	2	0	317	1789	0	1789	317	2	2	2	2	0	0	2114	68	0
57	3	1	2	1	0	268	2044	0	2044	268	3	2	1	1	0	0	2319	36,7	0
57	0	0	1877	0	0	1	1	2	1877	2	1	1	0	0	0	0	1881	25,5	0
64	0	3130	2381	0	5	8	5	4	3130	2381	8	5	5	4	0	0	5533	13,5	0
64	75	2156	882	1	2	3	3	2	2156	882	75	3	3	2	2	1	3124	6,9	0
57	1822	20	7	6	5	10	12	6	1822	20	12	10	7	6	6	5	1888	7,4	0
64	0	1844	907	0	1	2	2	2	1844	907	2	2	2	1	0	0	2758	1,6	0
64	0	1969	649	0	1	2	2	2	1969	649	2	2	2	1	0	0	2625	1,2	0
64	0	3582	1846	0	4	8	6	4	3582	1846	8	6	4	4	0	0	5450	1,6	0
64	0	1934	824	0	2	2	2	3	1934	824	3	2	2	2	0	0	2767	3	0
56	2	3	2	2	0	340	1988	0	1988	340	3	2	2	2	0	0	2337	3,8	0
64	0	3595	1657	1	2	4	4	4	3595	1657	4	4	4	2	1	0	5267	1,4	0
64	0	3538	1810	2	4	6	4	4	3538	1810	6	4	4	4	2	0	5368	1,3	0
64	0	3441	1807	0	6	6	4	4	3441	1807	6	6	4	4	0	0	5268	1	0
56	1821	20	3	5	3	1	2	3	1821	20	5	3	3	3	2	1	1858	4	0
64	0	3616	1838	3	6	7	6	3	3616	1838	7	6	6	3	3	0	5479	1,3	0
64	3	1895	840	2	3	3	3	2	1895	840	3	3	3	3	2	2	2751	1,1	0
64	0	1885	938	0	3	4	3	3	1885	938	4	3	3	3	0	0	2836	1,2	0
64	0	3482	1885	0	4	6	4	4	3482	1885	6	4	4	4	0	0	5385	1,2	0
56	1	1	2	2	0	876	1722	5	1722	876	5	2	2	1	1	0	2609	2,7	0
64	0	1877	1000	2	3	3	4	3	1877	1000	4	3	3	3	2	0	2892	1,1	0
64	0	1935	870	0	1	2	2	2	1935	870	2	2	2	1	0	0	2812	1,1	0
56	2	2	3	2	1	1167	1742	12	1742	1167	12	3	2	2	2	1	2931	1,1	0
64	85	2273	634	0	2	4	2	3	2273	634	85	4	3	2	2	0	3003	1	0
56	3	4	4	2	0	971	1745	9	1745	971	9	4	4	3	2	0	2738	1,2	0
64	59	2196	735	0	2	3	2	2	2196	735	59	3	2	2	2	0	2999	1	0
56	4	3	3	3	0	980	1855	2	1855	980	4	3	3	3	2	0	2850	34,7	0
64	95	2351	826	0	3	5	3	3	2351	826	95	5	3	3	3	0	3286	1,1	0
64	6	1998	682	1	3	5	2	3	1998	682	6	5	3	3	2	1	2700	20,8	0
64	2665	1588	232	19	5	3	3	4	2665	1588	232	19	5	4	3	3	4519	1,3	0
64	5	3	4	2	1944	969	1	1	1944	969	5	4	3	2	1	1	2929	24,5	0
56	2	2	2	1	0	290	1993	0	1993	290	2	2	2	1	0	0	2290	19,2	0
64	0	2785	2333	0	4	6	6	4	2785	2333	6	6	4	4	0	0	5138	23,4	0
56	5	0	138	3218	766	6	4	3	3218	766	138	6	5	4	3	0	4140	14,8	0
56	4	6	6	6	0	621	3539	0	3539	621	6	6	6	4	0	0	4182	4,1	0
64	63	2900	474	0	1	5	5	2	2900	474	63	5	5	2	1	0	3450	6,2	0
56	1695	125	6	3	3	2	3	3	1695	125	6	3	3	3	3	2	1840	4,3	0
56	2401	1454	20	5	3	5	2	3	2401	1454	20	5	5	3	3	2	3893	2,6	0
64	0	3085	1752	0	2	5	4	3	3085	1752	5	4	3	2	0	0	4851	7,1	0
56	2134	1484	15	9	9	7	4	2	2134	1484	15	9	9	7	4	2	3664	1,6	0
56	5	4	4	3	0	959	1831	5	1831	959	5	5	4	4	3	0	2811	1,5	0
56	2099	1603	16	7	2	2	3	2	2099	1603	16	7	3	2	2	2	3734	1,3	0
56	2	3	3	2	1	967	1750	5	1750	967	5	3	3	2	2	1	2733	1,6	0
64	1	1	665	3017	177	0	2	1	3017	665	177	2	1	1	1	0	3864	7,8	0
56	2	2	4	2	0	962	1836	3	1836	962	4	3	2	2	2	0	2811	2,2	0
56	3	3	4	2	0	985	1854	3	1854	985	4	3	3	3	2	0	2854	2,7	0
56	2	4	5	3	0	1777	1934	3	1934	1777	5	4	3	3	2	0	3728	1,8	0
56	3	3	3	2	0	911	1802	3	1802	911	3	3	3	3	2	0	2727	1,1	0
64	48	1956	89	1	4	3	2	2	1956	89	48	4	3	2	2	1	2105	1,4	0
56	4	4	4	1	0	891	1805	2	1805	891	4	4	4	2	1	0	2711	1,4	0
64	111	3010	75	0	1	3	4	1	3010	111	75	4	3	1	1	0	3205	1,2	0
56	3	2	3	1	0	1105	1817	6	1817	1105	6	3	3	2	1	0	2937	2,3	0
64	4	29	3694	4357	305	10	8	10	4357	3694	305	29	10	10	8	4	8417	2	0
64	0	3009	2623	0	6	7	6	6	3009	2623	7	6	6	6	0	0	5657	3,9	0
56	1	3	2	2	0	1036	1767	7	1767	1036	7	3	2	2	1	0	2818	1,1	0
56	2	4	4	2	0	1211	1771	7	1771	1211	7	4	4	2	2	0	3001	1,1	0
56	3	3	3	2	0	1144	1741	14	1741	1144	14	3	3	3	2	0	2910	1	0
56	3	3	5	2	0	1229	1776	12	1776	1229	12	5	3	3	2	0	3030	1	0
64	0	1894	680	0	1	3	2	2	1894	680	3	2	2	1	0	0	2582	1,6	0
56	2	2	1	1	0	326	1895	0	1895	326	2	2	1	1	0	0	2227	1,3	0
64	0	2227	998	0	3	4	3	3	2227	998	4	3	3	3	0	0	3238	1,1	0
56	2	2	1	1	0	251	2001	0	2001	251	2	2	1	1	0	0	2258	17,4	0
64	0	3498	2565	2	4	6	6	5	3498	2565	6	6	5	4	2	0	6086	57,8	0
56	3	4	4	2	0	173	1882	4	1882	173	4	4	4	3	2	0	2072	9,3	0
56	1	0	0	731	2259	23	0	1	2259	731	23	1	1	0	0	0	3015	1,6	0
56	5	4	45	2407	40	2	2	3	2407	45	40	5	4	3	2	2	2508	2,7	0
56	3	4	3	4	0	234	2465	0	2465	234	4	4	3	3	0	0	2713	2	0
56	2	2	2	2	0	0	2052	0	2052	2	2	2	2	0	0	0	2060	1,5	0
56	4	1	3	0	0	100	2848	0	2848	100	4	3	1	0	0	0	2956	2,7	0
56	0	58	739	3052	818	0	2	1	3052	818	739	58	2	1	0	0	4670	68,9	0
64	4	2	1	1688	3979	0	2	0	3979	1688	4	2	2	1	0	0	5676	4,9	0
64	5	6	4	282	2675	11	5	4	2675	282	11	6	5	5	4	4	2992	9,1	0
64	3	6	3	2	150	2597	2476	327	2597	2476	327	150	6	3	3	2	5564	7,8	0
64	2	1	1	0	2611	801	0	0	2611	801	2	1	1	0	0	0	3416	10,8	0
64	11	10	9	86	3284	4163	48	3	4163	3284	86	48	11	10	9	3	7614	7,5	0
64	5	3	4	0	504	2643	0	0	2643	504	5	4	3	0	0	0	3159	2,4	0
64	1	2	207	2706	477	1	3	2	2706	477	207	3	2	2	1	1	3399	1,1	0
64	2	1943	1483	9	9	6	5	4	1943	1483	9	9	6	5	4	2	3461	12	0
56	4	1	0	0	817	2451	347	0	2451	817	347	4	1	0	0	0	3620	3,8	1
56	0	1	0	64	2451	238	0	1	2451	238	64	1	1	0	0	0	2755	17,5	1
64	2	0	0	2585	64	1	2	4	2585	64	4	2	2	1	0	0	2658	11,1	0
63	2	4	2	1	1797	3092	841	35	3092	1797	841	35	4	2	2	1	5774	12,1	0
56	2	0	566	2812	1153	6	3	2	2812	1153	566	6	3	2	2	0	4544	97,5	1
64	5	8	764	2824	257	1	2	0	2824	764	257	8	5	2	1	0	3861	127,8	0
52	1	0	430	0	11	5	3	3	430	11	5	3	3	1	0	0	453	79,4	0
56	2	1	3	167	1439	2	3	3	1439	167	3	3	3	2	2	1	1620	57,7	1
52	1	1	0	46	2841	1166	6	2	2841	1166	46	6	2	1	1	0	4063	206,7	0
64	3	6	4	636	2152	2006	10	1	2152	2006	636	10	6	4	3	1	4818	97,5	0
56	2	0	1	2657	1910	169	2	3	2657	1910	169	3	2	2	1	0	4744	25,1	1
56	5	3	2	4	2097	2211	0	1	2211	2097	5	4	3	2	1	0	4323	17,1	1
56	1	0	1	1	183	2036	1057	0	2036	1057	183	1	1	1	0	0	3279	16,9	1
56	2	1	0	0	1700	1463	0	0	1700	1463	2	1	0	0	0	0	3166	9,6	1
56	3	1	0	33	3137	0	0	1	3137	33	3	1	1	0	0	0	3175	7,9	1
56	2	1	0	0	4	1768	1243	0	1768	1243	4	2	1	0	0	0	3018	4,3	1
64	1	3	2	18	777	2708	0	0	2708	777	18	3	2	1	0	0	3509	14	1
56	1	0	0	0	1494	172	0	1	1494	172	1	1	0	0	0	0	1668	5	1
56	0	0	0	534	1782	0	0	1	1782	534	1	0	0	0	0	0	2317	8,2	1
57	0	0	0	106	1639	0	0	0	1639	106	0	0	0	0	0	0	1745	11,1	1
64	2	2	0	0	2547	9	0	3	2547	9	3	2	2	0	0	0	2563	33	1
57	0	0	1438	0	0	4	7	2	1438	7	4	2	0	0	0	0	1451	30,1	1
64	0	0	3	2256	2091	0	0	0	2256	2091	3	0	0	0	0	0	4350	8,6	1
57	1	0	0	0	6	2113	0	0	2113	6	1	0	0	0	0	0	2120	11,9	1
64	2	3	1	0	668	1402	2	1	1402	668	3	2	2	1	1	0	2079	28,9	1
57	0	0	0	897	1676	0	0	0	1676	897	0	0	0	0	0	0	2573	55,1	1
63	1	0	0	2127	1	1	4	3	2127	4	3	1	1	1	0	0	2137	96,9	1
51	0	0	213	2384	575	7	18	11	2384	575	213	18	11	7	0	0	3208	239,8	1
59	256	1508	2317	2172	2062	786	212	54	2317	2172	2062	1508	786	256	212	54	9367	19,9	0
59	1470	1640	1639	1080	580	233	117	40	1640	1639	1470	1080	580	233	117	40	6799	268,8	0
63	0	0	0	0	185	2363	0	0	2363	185	0	0	0	0	0	0	2548	88,1	1
63	0	0	43	1062	2653	2673	0	0	2673	2653	1062	43	0	0	0	0	6431	155,2	1
52	4	7	755	2795	182	168	13	6	2795	755	182	168	13	7	6	4	3930	38,1	0
51	74	276	800	1844	328	158	21	4	1844	800	328	276	158	74	21	4	3505	42,2	0
57	41	881	1902	1309	1359	232	19	6	1902	1359	1309	881	232	41	19	6	5749	10,8	0
52	42	108	278	360	521	914	1184	470	1184	914	521	470	360	278	108	42	3877	5,4	0
52	10	12	20	12	1685	42	6	6	1685	42	20	12	12	10	6	6	1793	3,5	1
57	0	0	2077	72	0	0	0	0	2077	72	0	0	0	0	0	0	2149	5,6	1
52	2	3	3	2	3	3	1957	5	1957	5	3	3	3	3	2	2	1978	11,9	1
62	3	5	5	6	0	0	1787	0	1787	6	5	5	3	0	0	0	1806	1,1	1
62	3	2	3	11	2369	2162	0	0	2369	2162	11	3	3	2	0	0	4550	1,3	1
62	2	3	0	0	0	1957	0	0	1957	3	2	0	0	0	0	0	1962	1,6	1
57	0	0	0	1633	0	0	0	2	1633	2	0	0	0	0	0	0	1635	21	1
62	36	27	5	688	3590	2119	38	36	3590	2119	688	38	36	36	27	5	6539	14,7	0
52	3	1	4	5	3	0	1896	0	1896	5	4	3	3	1	0	0	1912	50,6	1
62	0	0	0	1015	4451	28	0	0	4451	1015	28	0	0	0	0	0	5494	9,5	1
57	0	0	0	1835	0	0	0	0	1835	0	0	0	0	0	0	0	1835	1,5	1
57	0	0	1256	674	0	0	0	0	1256	674	0	0	0	0	0	0	1930	15,8	1
62	17	22	20	871	3457	1258	2	0	3457	1258	871	22	20	17	2	0	5647	7,1	1
62	0	0	15	1055	2892	2794	121	0	2892	2794	1055	121	15	0	0	0	6877	3,8	1
62	0	96	3112	2454	37	0	0	0	3112	2454	96	37	0	0	0	0	5699	6,6	1
57	0	0	0	0	2563	593	0	4	2563	593	4	0	0	0	0	0	3160	12	1
62	3	6	5	5	0	49	3184	0	3184	49	6	5	5	3	0	0	3252	1,2	1
62	0	0	0	0	249	1908	0	0	1908	249	0	0	0	0	0	0	2157	1,1	1
62	0	0	0	0	162	2259	85	0	2259	162	85	0	0	0	0	0	2506	32,7	1
56	0	0	1423	476	0	0	0	0	1423	476	0	0	0	0	0	0	1899	30,3	1
53	3	0	1	3	2	0	0	1368	1368	3	3	2	1	0	0	0	1377	119,1	0
62	5	2	3	2	1774	3139	439	14	3139	1774	439	14	5	3	2	2	5378	13,4	1
56	0	0	2887	43	0	0	1	4	2887	43	4	1	0	0	0	0	2935	42	1
62	0	3753	2832	0	1	6	4	7	3753	2832	7	6	4	1	0	0	6603	36,2	1
56	0	0	2732	17	0	0	0	0	2732	17	0	0	0	0	0	0	2749	2,3	1
56	0	0	0	2035	0	0	0	1	2035	1	0	0	0	0	0	0	2036	2,8	1
56	0	0	0	0	0	3117	410	0	3117	410	0	0	0	0	0	0	3527	6	1
62	0	0	203	3001	1446	1	3	5	3001	1446	203	5	3	1	0	0	4659	25,8	0
56	0	0	114	3157	1276	0	0	0	3157	1276	114	0	0	0	0	0	4547	619,4	1
62	0	3351	2900	2	4	3	3	2	3351	2900	4	3	3	2	2	0	6265	4,6	0
62	0	3165	2384	0	1	2	1	2	3165	2384	2	2	1	1	0	0	5555	1,5	0
62	0	3125	2706	0	2	2	2	1	3125	2706	2	2	2	1	0	0	5838	1,8	0
62	0	1921	1441	5	10	6	4	5	1921	1441	10	6	5	5	4	0	3392	61,2	0
53	0	0	379	2846	343	0	1	1	2846	379	343	1	1	0	0	0	3570	2,4	1
53	0	0	0	0	0	0	1778	2208	2208	1778	0	0	0	0	0	0	3986	284	0
62	0	1977	1260	11	11	4	4	1	1977	1260	11	11	4	4	1	0	3268	9,4	0
62	0	1823	1514	0	2	4	4	3	1823	1514	4	4	3	2	0	0	3350	2,1	0
62	1	1925	1230	6	6	4	4	2	1925	1230	6	6	4	4	2	1	3178	1,3	0
62	0	1714	1572	0	3	5	3	3	1714	1572	5	3	3	3	0	0	3300	1,7	0
62	0	2846	2753	0	3	6	4	2	2846	2753	6	4	3	2	0	0	5614	1,5	0
62	0	2774	2893	0	1	5	2	4	2893	2774	5	4	2	1	0	0	5679	2,3	0
62	2	3306	2949	2	4	8	6	5	3306	2949	8	6	5	4	2	2	6282	5,7	0
62	0	3149	2718	0	2	4	3	3	3149	2718	4	3	3	2	0	0	5879	6,7	0
62	0	1891	1166	0	2	1	1	1	1891	1166	2	1	1	1	0	0	3062	3,6	0
62	0	3678	2990	0	2	6	4	4	3678	2990	6	4	4	2	0	0	6684	2	0
62	16	2847	1617	5	5	3	3	2	2847	1617	16	5	5	3	3	2	4498	6	0
62	0	3662	3017	1	1	7	7	5	3662	3017	7	7	5	1	1	0	6700	2,7	0
62	0	3780	3031	0	2	4	3	3	3780	3031	4	3	3	2	0	0	6823	3,4	0
62	0	1953	1583	0	1	3	3	2	1953	1583	3	3	2	1	0	0	3545	2,6	0
62	0	3317	3052	0	2	6	4	3	3317	3052	6	4	3	2	0	0	6384	1,2	0
62	0	2115	1607	1	2	3	2	2	2115	1607	3	2	2	2	1	0	3732	1,5	0
62	0	2126	1547	1	2	3	3	2	2126	1547	3	3	2	2	1	0	3684	1,9	0
62	0	2031	1564	0	2	4	2	2	2031	1564	4	2	2	2	0	0	3605	1,3	0
62	0	2723	1866	0	4	5	4	3	2723	1866	5	4	4	3	0	0	4605	1,8	0
62	0	3097	2775	0	1	4	3	3	3097	2775	4	3	3	1	0	0	5883	235,6	0
52	0	5	1327	1397	46	4	6	2	1397	1327	46	6	5	4	2	0	2787	59	0
62	0	1958	1716	0	3	5	3	2	1958	1716	5	3	3	2	0	0	3687	21,1	0
51	3	1	1	861	0	3	0	4	861	4	3	3	1	1	0	0	873	167,6	0
61	1	1	1513	1418	4	1	1	1	1513	1418	4	1	1	1	1	1	2940	17,4	0
61	5	8	6	4	3	3	0	1826	1826	8	6	5	4	3	3	0	1855	29,4	0
61	0	2185	1777	1	4	6	4	3	2185	1777	6	4	4	3	1	0	3980	9,4	0
61	0	2264	1798	0	3	4	3	2	2264	1798	4	3	3	2	0	0	4074	5,9	0
61	0	2277	1946	0	3	5	4	3	2277	1946	5	4	3	3	0	0	4238	4,6	0
61	0	2285	1796	0	2	5	3	1	2285	1796	5	3	2	1	0	0	4092	1,2	0
61	0	3807	3127	0	1	5	5	4	3807	3127	5	5	4	1	0	0	6949	27,9	0
61	0	1999	1998	0	2	5	3	3	1999	1998	5	3	3	2	0	0	4010	12,8	0
61	5	6	10	4	1	2	0	2361	2361	10	6	5	4	2	1	0	2389	11,2	0
61	0	1962	2022	0	2	4	3	3	2022	1962	4	3	3	2	0	0	3996	4	0
61	0	2045	2078	0	0	5	2	2	2078	2045	5	2	2	0	0	0	4132	3,1	0
61	2	2019	2043	2	2	4	3	3	2043	2019	4	3	3	2	2	2	4078	1,6	0
61	0	2040	1736	0	1	3	3	3	2040	1736	3	3	3	1	0	0	3786	1,4	0
61	0	1864	2004	0	2	4	3	3	2004	1864	4	3	3	2	0	0	3880	1,2	0
61	0	1833	2014	0	2	4	3	2	2014	1833	4	3	2	2	0	0	3858	1,8	0
61	0	2011	1907	0	3	4	3	4	2011	1907	4	4	3	3	0	0	3932	1,2	0
61	0	2133	1930	0	1	2	3	2	2133	1930	3	2	2	1	0	0	4071	4,7	0
61	0	2222	1691	0	2	4	4	4	2222	1691	4	4	4	2	0	0	3927	2,5	0
61	4	5	5	3	3	0	0	1914	1914	5	5	4	3	3	0	0	1934	8	0
61	0	3364	3251	0	1	6	5	4	3364	3251	6	5	4	1	0	0	6631	19	0
51	2	2	1	0	76	2273	2337	37	2337	2273	76	37	2	2	1	0	4728	230,6	0
61	0	2529	2318	0	2	4	5	3	2529	2318	5	4	3	2	0	0	4861	1,8	0
61	6	3090	3226	0	2	6	4	6	3226	3090	6	6	6	4	2	0	6340	7,8	0
61	0	1834	1730	0	1	2	3	2	1834	1730	3	2	2	1	0	0	3572	1,9	0
61	2	2232	2162	0	2	6	4	4	2232	2162	6	4	4	2	2	0	4412	4,7	0
61	44	1854	1691	1	0	3	2	1	1854	1691	44	3	2	1	1	0	3596	3,1	0
61	8	2230	2501	0	2	5	4	4	2501	2230	8	5	4	4	2	0	4754	2,1	0
61	4	3	6	3	64	4200	2145	0	4200	2145	64	6	4	3	3	0	6425	4	0
61	2	1691	1795	0	1	3	4	2	1795	1691	4	3	2	2	1	0	3498	3,2	0
61	13	1383	1768	5	3	3	4	2	1768	1383	13	5	4	3	3	2	3181	1,3	0
61	3	2340	2098	0	1	5	4	3	2340	2098	5	4	3	3	1	0	4454	1,9	0
61	0	1692	1727	0	1	4	2	3	1727	1692	4	3	2	1	0	0	3429	1,4	0
61	8	1614	2609	3	3	5	5	4	2609	1614	8	5	5	4	3	3	4251	1,1	0
61	0	1872	2020	0	2	6	4	3	2020	1872	6	4	3	2	0	0	3907	1,7	0
61	0	1678	1804	0	2	4	4	3	1804	1678	4	4	3	2	0	0	3495	2,1	0
61	4	1577	1839	6	1	6	4	2	1839	1577	6	6	4	4	2	1	3439	2,6	0
61	0	2317	1914	0	1	5	3	3	2317	1914	5	3	3	1	0	0	4243	2,1	0
61	7	1633	2030	9	5	5	5	3	2030	1633	9	7	5	5	5	3	3697	1,1	0
61	12	1748	2051	13	5	5	4	3	2051	1748	13	12	5	5	4	3	3841	1,5	0
61	3	2186	2014	0	2	5	4	3	2186	2014	5	4	3	3	2	0	4217	1,6	0
61	4	1764	2306	0	0	4	4	3	2306	1764	4	4	4	3	0	0	4085	2	0
54	2280	2491	0	1	4	7	2	2	2491	2280	7	4	2	2	1	0	4787	1,7	0
61	0	2090	2061	0	3	8	5	4	2090	2061	8	5	4	3	0	0	4171	1,2	0
54	2527	2707	0	1	4	7	3	4	2707	2527	7	4	4	3	1	0	5253	1,1	0
61	0	2374	2031	0	2	7	4	3	2374	2031	7	4	3	2	0	0	4421	1,7	0
54	2433	2821	0	1	7	3	6	3	2821	2433	7	6	3	3	1	0	5274	1,3	0
54	2561	2769	0	3	6	4	3	1	2769	2561	6	4	3	3	1	0	5347	1,3	0
61	0	1493	2171	0	1	5	3	2	2171	1493	5	3	2	1	0	0	3675	1,7	0
54	2332	2785	0	2	7	5	4	5	2785	2332	7	5	5	4	2	0	5140	1,4	0
61	0	2163	2084	0	1	6	5	4	2163	2084	6	5	4	1	0	0	4263	1,2	0
54	2	2	2	1	0	225	2119	0	2119	225	2	2	2	1	0	0	2351	1,3	0
61	2	1275	3025	4	2	5	4	3	3025	1275	5	4	4	3	2	2	4320	1	0
54	2616	2421	0	2	1	3	1	3	2616	2421	3	3	2	1	1	0	5047	1,3	0
61	0	290	3083	0	0	3	3	3	3083	290	3	3	3	0	0	0	3382	1	0
54	2678	2336	0	3	6	6	7	6	2678	2336	7	6	6	6	3	0	5042	1,1	0
61	0	344	2454	0	0	2	2	3	2454	344	3	2	2	0	0	0	2805	1,1	0
54	2	2	3	2	0	277	2028	0	2028	277	3	2	2	2	0	0	2314	1	0
61	1	524	2635	1	2	4	5	3	2635	524	5	4	3	2	1	1	3175	1,2	0
54	1	3	2	2	0	251	2028	0	2028	251	3	2	2	1	0	0	2287	1,2	0
61	0	912	3042	0	1	6	4	4	3042	912	6	4	4	1	0	0	3969	1,1	0
54	2992	2396	0	3	4	6	5	4	2992	2396	6	5	4	4	3	0	5410	1,2	0
61	0	0	3028	0	0	4	4	3	3028	4	4	3	0	0	0	0	3039	1	0
61	0	16	3041	0	0	4	3	3	3041	16	4	3	3	0	0	0	3067	1,1	0
54	1	3	1	2	0	316	1998	0	1998	316	3	2	1	1	0	0	2321	1,1	0
54	2162	1499	0	1	5	7	2	7	2162	1499	7	7	5	2	1	0	3683	1,6	0
61	15	887	2200	99	15	5	5	3	2200	887	99	15	15	5	5	3	3229	24,2	0
54	2253	1517	0	2	4	3	3	2	2253	1517	4	3	3	2	2	0	3784	1,1	0
54	2222	1848	1	3	4	5	4	2	2222	1848	5	4	4	3	2	1	4089	1,3	0
54	1981	1341	0	1	0	2	2	2	1981	1341	2	2	2	1	0	0	3329	1,2	0
54	1765	1283	0	0	2	1	2	4	1765	1283	4	2	2	1	0	0	3057	1,2	0
54	1	3	2	1	0	322	1788	0	1788	322	3	2	1	1	0	0	2117	1,4	0
54	1	2	1	1	0	279	1974	0	1974	279	2	1	1	1	0	0	2258	1	0
54	2319	968	0	0	3	4	7	2	2319	968	7	4	3	2	0	0	3303	68	0
61	2	4	27	429	1494	1575	281	2	1575	1494	429	281	27	4	2	2	3814	22,7	0
61	6	3	6	6	4	0	0	2415	2415	6	6	6	4	3	0	0	2440	11,1	0
60	0	1	5	2771	2205	283	0	0	2771	2205	283	5	1	0	0	0	5265	18,2	0
60	2	2	3	3	3	0	0	1403	1403	3	3	3	2	2	0	0	1416	23,4	0
54	3	2	1	1	0	442	3602	0	3602	442	3	2	1	1	0	0	4051	1,8	0
54	2033	789	0	4	2	2	2	3	2033	789	4	3	2	2	2	0	2835	30	0
60	1	1	4	1	2	0	1	2317	2317	4	2	1	1	1	1	0	2327	5,7	0
60	8	8	10	9	5	4	0	2093	2093	10	9	8	8	5	4	0	2137	5,1	0
54	2	3	2	0	13	2390	922	0	2390	922	13	3	2	2	0	0	3332	6,3	0
60	6	11	13	8	6	2	1	2092	2092	13	11	8	6	6	2	1	2139	1,9	0
60	0	469	2556	3	1	4	3	3	2556	469	4	3	3	3	1	0	3039	3	0
54	1740	862	0	0	3	3	3	0	1740	862	3	3	3	0	0	0	2611	4,8	0
60	5	6	12	7	7	3	1	2581	2581	12	7	7	6	5	3	1	2622	7,8	0
54	1360	1600	0	2	2	2	2	1	1600	1360	2	2	2	2	1	0	2969	1,6	0
54	2485	1660	0	0	2	2	4	4	2485	1660	4	4	2	2	0	0	4157	1,2	0
54	1521	1575	0	1	2	5	1	1	1575	1521	5	2	1	1	1	0	3106	1,2	0
60	10	806	2007	61	8	5	5	3	2007	806	61	10	8	5	5	3	2905	1,5	0
54	1128	1928	0	0	1	4	1	1	1928	1128	4	1	1	1	0	0	3063	1,2	0
60	7	739	1718	147	1	4	3	2	1718	739	147	7	4	3	2	1	2621	1,3	0
54	1673	1180	0	0	3	3	3	4	1673	1180	4	3	3	3	0	0	2866	1,1	0
60	0	936	1600	91	0	4	3	3	1600	936	91	4	3	3	0	0	2637	1,2	0
54	1745	1513	0	0	3	3	3	2	1745	1513	3	3	3	2	0	0	3269	1,4	0
60	10	115	2102	765	21	6	3	2	2102	765	115	21	10	6	3	2	3024	1,7	0
54	822	1352	0	0	1	4	1	3	1352	822	4	3	1	1	0	0	2183	1,5	0
60	6	213	2046	644	17	5	4	2	2046	644	213	17	6	5	4	2	2937	1,6	0
54	2551	1674	0	1	5	7	4	5	2551	1674	7	5	5	4	1	0	4247	1,2	0
54	2	3	2	2	0	285	1949	0	1949	285	3	2	2	2	0	0	2243	1,3	0
60	3	436	1536	364	3	3	4	2	1536	436	364	4	3	3	3	2	2351	1,1	0
54	1904	1652	0	2	3	3	1	3	1904	1652	3	3	3	2	1	0	3568	1,1	0
60	0	609	2978	433	0	5	5	4	2978	609	433	5	5	4	0	0	4034	1,5	0
54	2	3	2	2	0	336	3679	0	3679	336	3	2	2	2	0	0	4024	1,4	0
60	6	294	3077	516	7	4	3	4	3077	516	294	7	6	4	4	3	3911	1	0
54	2000	966	0	3	3	2	5	4	2000	966	5	4	3	3	2	0	2983	2,6	0
60	9	48	2008	796	14	4	3	2	2008	796	48	14	9	4	3	2	2884	2	0
60	0	509	2744	637	3	6	6	5	2744	637	509	6	6	5	3	0	3910	1,4	0
54	2	2	2	1	0	301	1942	0	1942	301	2	2	2	1	0	0	2250	1,1	0
60	0	86	2656	880	2	7	5	3	2656	880	86	7	5	3	2	0	3639	1	0
54	2	4	3	0	0	268	1955	0	1955	268	4	3	2	0	0	0	2232	1,3	0
